,exercise_label,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,right_hip_angle,left_hip_angle,right_knee_angle,left_knee_angle
0,Incline bench press,"(1.2886722544858362, 1.2593159841553598, 1.2315688373180362, 1.206571772479178, 1.1834848711449864, 1.162456600794455, 1.141720158919202, 1.1244489529085884, 1.1106728672219675, 1.0988881524849072, 1.089432715833758, 1.08003196276152, 1.073418612655371, 1.0716937551365522, 1.0726927631824472, 1.0773919351290806, 1.0821700745440985, 1.089786980576563, 1.1051220802855932, 1.1242923581506756, 1.1463691198435513, 1.1687785776637019, 1.193102846213037, 1.2228154401268587, 1.2565097803576808, 1.2921101528303076, 1.3283077889132768, 1.3656097001122434, 1.4060025645787766, 1.4479682563282867, 1.490763212558602, 1.5332872080108992, 1.5764864622238262, 1.6200379959499942, 1.6635829228822412, 1.7064755025721525, 1.7492695471042845, 1.79155660193286, 1.8322945053922963, 1.8715223858795784, 1.9091567569599852, 1.946371654853273, 1.9822865098473064, 2.0169617346400592, 2.04987014198219, 2.081070950604127, 2.1116919893730524, 2.1405226421995414, 2.165703512977395, 2.1878171722239985)","(2.1307716110102, 2.1159366365195575, 2.1019627232759697, 2.0884466726104356, 2.074857379348872, 2.0617880331868146, 2.0491725399911354, 2.037190947696818, 2.027288737066065, 2.0188809163780603, 2.0123072338805246, 2.006604312000596, 2.002207390828032, 2.000996498699421, 2.0005508211209553, 2.001524081255093, 2.002140288782045, 2.0039149874199333, 2.0080785018176033, 2.014213127206155, 2.021681306833556, 2.029543003191671, 2.0380373381575017, 2.048944674737123, 2.061754950666185, 2.0763145518865986, 2.0917290146832013, 2.1072374163009426, 2.126670313775034, 2.1501439454964113, 2.1759977992830346, 2.2022003303343323, 2.2290677388058593, 2.2571061050390067, 2.284434980926939, 2.3121509566129608, 2.339258951370038, 2.363173398516309, 2.3860229644487445, 2.4059777091197083, 2.423393109649211, 2.43998192737773, 2.452479020934142, 2.4619970240628324, 2.464826246569868, 2.460937718924098, 2.4562951635709447, 2.446971228711529, 2.43355793164959, 2.416517135457664)","(1.3060136425622142, 1.2793722320324639, 1.2545802454793973, 1.2322717983695193, 1.211975763980429, 1.1936415144403014, 1.175579827699689, 1.1609797091579765, 1.149309511409573, 1.139297421178047, 1.1313672136256394, 1.1232017377297885, 1.117458297982273, 1.1158940159924067, 1.1162456195509272, 1.1197189014083353, 1.1230971936802585, 1.1290210392136557, 1.1415600708161482, 1.158227272262888, 1.1771094956836328, 1.1962577855151613, 1.2171239795839481, 1.2433618793321515, 1.2735479221867385, 1.3054010400970657, 1.3380624636121596, 1.3728992450921693, 1.4110731011240294, 1.4510295944472307, 1.4920353473117087, 1.533503106819254, 1.5763760868674317, 1.6201051533683446, 1.6642425876926619, 1.707988663671532, 1.7516268886971376, 1.7945194077207063, 1.8366552594362355, 1.8775944388322183, 1.9172306711093239, 1.956443492632081, 1.9944522895987402, 2.030555481954598, 2.064871562575806, 2.0975476252779077, 2.129804723515248, 2.1600220861885426, 2.18683128198924, 2.2105497377880576)","(2.372463784281496, 2.3621913474652865, 2.3529956343750045, 2.3444019229984594, 2.3363313502588245, 2.329326839970378, 2.32252457651701, 2.3158757751349084, 2.3103925406850467, 2.3059156650887807, 2.302828230802098, 2.3002554640870243, 2.298715816111661, 2.2986001044664417, 2.2988714993960757, 2.2999737001208884, 2.3006877136814583, 2.3016636434863376, 2.30378860049977, 2.306830727172365, 2.310671103749451, 2.3143954538506675, 2.3184390730239484, 2.3243654258070943, 2.3320793459623954, 2.3409959727264935, 2.350877194012485, 2.361045582163149, 2.374952150488443, 2.392573316982304, 2.4124315084928765, 2.4323067798703852, 2.4530177066035876, 2.4749383124279483, 2.497096648919932, 2.5195865629135064, 2.541360544856748, 2.56177972061226, 2.582175696312839, 2.599991532268478, 2.615752156192112, 2.630844949384252, 2.642241946839407, 2.6508711890117618, 2.65265275611259, 2.6478488146780137, 2.642083951485914, 2.6316266093217187, 2.617138707279115, 2.599158376888145)","(0.48718117179156706, 0.49543721354804243, 0.5034217902556305, 0.5080996260790042, 0.5122637951080979, 0.5174382498709456, 0.5227015492685718, 0.5271329458506809, 0.5295205942705834, 0.5314732232693598, 0.5325056606292028, 0.5336907437251591, 0.5354424630206481, 0.5379549081768276, 0.5383661595940424, 0.5385748621391927, 0.5415973503246089, 0.5434646956610337, 0.5403444253655023, 0.5383525107630961, 0.5326339746303879, 0.5249573013880091, 0.5178615919411527, 0.5084244253184393, 0.49485313966540045, 0.47841667120925024, 0.4618438855753382, 0.4407705285206988, 0.42201086998227383, 0.40328065362045706, 0.3915724903189634, 0.3808706785361841, 0.375136692825038, 0.37760090533903545, 0.3774485472828734, 0.37681039851363696, 0.3778818876799701, 0.3793506674737839, 0.3804555198571745, 0.3815722159787776, 0.3828085614752549, 0.38442162787997197, 0.38576716581333564, 0.38788594147594213, 0.38036210827018635, 0.35550749306008084, 0.3313526432480774, 0.30803743837138875, 0.2849268078807255, 0.2663464400677894)","(0.34630803359722145, 0.3522224492248389, 0.3585340317927887, 0.36132834219450843, 0.36406228227937126, 0.3651372454245884, 0.36623510041689683, 0.36679991032583203, 0.3657797552887295, 0.36504138908777245, 0.364219762111975, 0.36394213537144815, 0.3643040507183977, 0.3651345966382666, 0.3656742893258956, 0.36418594890111095, 0.3643744540145551, 0.364132831767949, 0.36412576748918035, 0.3643839992042645, 0.3652609233559951, 0.3642548523740889, 0.3636909321433001, 0.36143528894642324, 0.35573072259715527, 0.3471732942038829, 0.3398947624400876, 0.328099566663958, 0.3177816073876, 0.3062947797054998, 0.29537926097962824, 0.2906582406476262, 0.2874924839030247, 0.2848783454291413, 0.284527991622525, 0.283852072050687, 0.2834831567890245, 0.28166368210340775, 0.27861688963843007, 0.2754782263471587, 0.27184405743607787, 0.2686726789677228, 0.26559167109179066, 0.26464752124118746, 0.2659537944782934, 0.26034530918763554, 0.2501934022510789, 0.2373310852868025, 0.22082860489055506, 0.2004917891418727)","(1.2143555217556974, 1.1724137300572077, 1.1333772950379948, 1.0925437809501497, 1.0724344956932865, 1.0438648266665032, 1.0148346671831834, 0.9791708506615666, 0.968024985719287, 0.9658742781868921, 0.9638246778073993, 0.9617409040817826, 0.9610372604894557, 0.9366102315797035, 0.8970618057347269, 0.8768086384056556, 0.8214614396105092, 0.7819539300817819, 0.7496793390714467, 0.7320763591851721, 0.7139383254051525, 0.6972660233393283, 0.6779651001069511, 0.6564624748769513, 0.6575632331776972, 0.6376366283956149, 0.6653429950467067, 0.689369531464225, 0.7147363638658147, 0.7423735622774589, 0.7813660731176489, 0.8167884606004182, 0.8678749510275559, 0.9108791852561375, 0.9492532668249334, 0.9881818217012165, 0.9773515271275802, 0.9728544918390247, 1.012388373850921, 1.0493261086166568, 1.0472382056602059, 1.041107065335282, 1.0307946306587232, 1.0405751851977, 1.0892166343890806, 1.0658777855625965, 1.0954267577022785, 1.1234386985652889, 1.1453707843365533, 1.1690339559038898)","(0.8394038477666764, 0.8060893750296099, 0.7774829024653342, 0.7425460382504893, 0.7236981479410448, 0.7022024640855866, 0.6817744110807252, 0.6575739230371624, 0.6366981663121812, 0.6178991205170649, 0.6002206407119103, 0.5831485678652303, 0.5654345037353586, 0.5506361532146371, 0.536411163470973, 0.5219890555110872, 0.4995224049049033, 0.4815006138110043, 0.4691903330763888, 0.45640891368749686, 0.448858222103767, 0.44971245505596447, 0.44913124511193875, 0.44609942442304323, 0.4536999760055732, 0.4628654382594592, 0.4821708407038468, 0.49830973065843304, 0.5173224900178641, 0.5427347466094679, 0.5664138592905226, 0.5909755208532328, 0.6120838508848706, 0.6325677982453133, 0.6520103606598765, 0.6710810492923351, 0.6868391344279995, 0.7037421947539808, 0.7248799376412643, 0.7461640796814093, 0.7659009319431992, 0.781380319083616, 0.7984760108420392, 0.8148665912671331, 0.8197925209823502, 0.8126157302943877, 0.8135793185389819, 0.8124834615729788, 0.7913613175592918, 0.7743625088213191)"
1,Incline bench press,"(1.089432715833758, 1.08003196276152, 1.073418612655371, 1.0716937551365522, 1.0726927631824472, 1.0773919351290806, 1.0821700745440985, 1.089786980576563, 1.1051220802855932, 1.1242923581506756, 1.1463691198435513, 1.1687785776637019, 1.193102846213037, 1.2228154401268587, 1.2565097803576808, 1.2921101528303076, 1.3283077889132768, 1.3656097001122434, 1.4060025645787766, 1.4479682563282867, 1.490763212558602, 1.5332872080108992, 1.5764864622238262, 1.6200379959499942, 1.6635829228822412, 1.7064755025721525, 1.7492695471042845, 1.79155660193286, 1.8322945053922963, 1.8715223858795784, 1.9091567569599852, 1.946371654853273, 1.9822865098473064, 2.0169617346400592, 2.04987014198219, 2.081070950604127, 2.1116919893730524, 2.1405226421995414, 2.165703512977395, 2.1878171722239985, 2.207376310048998, 2.2265426458987667, 2.2434356517220877, 2.256524105886148, 2.267365299489025, 2.2760204646246827, 2.2842808221920783, 2.290414461267856, 2.2926623431868385, 2.292171044671987)","(2.0123072338805246, 2.006604312000596, 2.002207390828032, 2.000996498699421, 2.0005508211209553, 2.001524081255093, 2.002140288782045, 2.0039149874199333, 2.0080785018176033, 2.014213127206155, 2.021681306833556, 2.029543003191671, 2.0380373381575017, 2.048944674737123, 2.061754950666185, 2.0763145518865986, 2.0917290146832013, 2.1072374163009426, 2.126670313775034, 2.1501439454964113, 2.1759977992830346, 2.2022003303343323, 2.2290677388058593, 2.2571061050390067, 2.284434980926939, 2.3121509566129608, 2.339258951370038, 2.363173398516309, 2.3860229644487445, 2.4059777091197083, 2.423393109649211, 2.43998192737773, 2.452479020934142, 2.4619970240628324, 2.464826246569868, 2.460937718924098, 2.4562951635709447, 2.446971228711529, 2.43355793164959, 2.416517135457664, 2.3914948628691683, 2.3664554803144147, 2.338383962569009, 2.3081460722560943, 2.276014342177442, 2.2419329328680826, 2.2072096094991904, 2.17143761574312, 2.134219571971509, 2.0965352443154823)","(1.1313672136256394, 1.1232017377297885, 1.117458297982273, 1.1158940159924067, 1.1162456195509272, 1.1197189014083353, 1.1230971936802585, 1.1290210392136557, 1.1415600708161482, 1.158227272262888, 1.1771094956836328, 1.1962577855151613, 1.2171239795839481, 1.2433618793321515, 1.2735479221867385, 1.3054010400970657, 1.3380624636121596, 1.3728992450921693, 1.4110731011240294, 1.4510295944472307, 1.4920353473117087, 1.533503106819254, 1.5763760868674317, 1.6201051533683446, 1.6642425876926619, 1.707988663671532, 1.7516268886971376, 1.7945194077207063, 1.8366552594362355, 1.8775944388322183, 1.9172306711093239, 1.956443492632081, 1.9944522895987402, 2.030555481954598, 2.064871562575806, 2.0975476252779077, 2.129804723515248, 2.1600220861885426, 2.18683128198924, 2.2105497377880576, 2.2320521334979824, 2.2533972492298644, 2.272405375422942, 2.2868993281255516, 2.298739574524686, 2.3087970948522063, 2.3184935646111997, 2.3255996725836936, 2.3290133318393758, 2.329482709909824)","(2.302828230802098, 2.3002554640870243, 2.298715816111661, 2.2986001044664417, 2.2988714993960757, 2.2999737001208884, 2.3006877136814583, 2.3016636434863376, 2.30378860049977, 2.306830727172365, 2.310671103749451, 2.3143954538506675, 2.3184390730239484, 2.3243654258070943, 2.3320793459623954, 2.3409959727264935, 2.350877194012485, 2.361045582163149, 2.374952150488443, 2.392573316982304, 2.4124315084928765, 2.4323067798703852, 2.4530177066035876, 2.4749383124279483, 2.497096648919932, 2.5195865629135064, 2.541360544856748, 2.56177972061226, 2.582175696312839, 2.599991532268478, 2.615752156192112, 2.630844949384252, 2.642241946839407, 2.6508711890117618, 2.65265275611259, 2.6478488146780137, 2.642083951485914, 2.6316266093217187, 2.617138707279115, 2.599158376888145, 2.573273198962683, 2.547470145541848, 2.5186774478304774, 2.4878275094732225, 2.4552231968939338, 2.420477770817951, 2.384982068302307, 2.348283610187633, 2.310206894613699, 2.271614745749726)","(0.5325056606292028, 0.5336907437251591, 0.5354424630206481, 0.5379549081768276, 0.5383661595940424, 0.5385748621391927, 0.5415973503246089, 0.5434646956610337, 0.5403444253655023, 0.5383525107630961, 0.5326339746303879, 0.5249573013880091, 0.5178615919411527, 0.5084244253184393, 0.49485313966540045, 0.47841667120925024, 0.4618438855753382, 0.4407705285206988, 0.42201086998227383, 0.40328065362045706, 0.3915724903189634, 0.3808706785361841, 0.375136692825038, 0.37760090533903545, 0.3774485472828734, 0.37681039851363696, 0.3778818876799701, 0.3793506674737839, 0.3804555198571745, 0.3815722159787776, 0.3828085614752549, 0.38442162787997197, 0.38576716581333564, 0.38788594147594213, 0.38036210827018635, 0.35550749306008084, 0.3313526432480774, 0.30803743837138875, 0.2849268078807255, 0.2663464400677894, 0.2493263238242246, 0.23268572653804911, 0.22064363442937637, 0.2103286053854515, 0.202599273011521, 0.19595405248486336, 0.19012985601667734, 0.18417442288724648, 0.18126929671100664, 0.178072016898123)","(0.364219762111975, 0.36394213537144815, 0.3643040507183977, 0.3651345966382666, 0.3656742893258956, 0.36418594890111095, 0.3643744540145551, 0.364132831767949, 0.36412576748918035, 0.3643839992042645, 0.3652609233559951, 0.3642548523740889, 0.3636909321433001, 0.36143528894642324, 0.35573072259715527, 0.3471732942038829, 0.3398947624400876, 0.328099566663958, 0.3177816073876, 0.3062947797054998, 0.29537926097962824, 0.2906582406476262, 0.2874924839030247, 0.2848783454291413, 0.284527991622525, 0.283852072050687, 0.2834831567890245, 0.28166368210340775, 0.27861688963843007, 0.2754782263471587, 0.27184405743607787, 0.2686726789677228, 0.26559167109179066, 0.26464752124118746, 0.2659537944782934, 0.26034530918763554, 0.2501934022510789, 0.2373310852868025, 0.22082860489055506, 0.2004917891418727, 0.1750168113094074, 0.14594282555033336, 0.12525751612957967, 0.11354854909483479, 0.10774903259216588, 0.10380276794205413, 0.09995503706484121, 0.09758498391879089, 0.09821008259507379, 0.09950290109303699)","(0.9638246778073993, 0.9617409040817826, 0.9610372604894557, 0.9366102315797035, 0.8970618057347269, 0.8768086384056556, 0.8214614396105092, 0.7819539300817819, 0.7496793390714467, 0.7320763591851721, 0.7139383254051525, 0.6972660233393283, 0.6779651001069511, 0.6564624748769513, 0.6575632331776972, 0.6376366283956149, 0.6653429950467067, 0.689369531464225, 0.7147363638658147, 0.7423735622774589, 0.7813660731176489, 0.8167884606004182, 0.8678749510275559, 0.9108791852561375, 0.9492532668249334, 0.9881818217012165, 0.9773515271275802, 0.9728544918390247, 1.012388373850921, 1.0493261086166568, 1.0472382056602059, 1.041107065335282, 1.0307946306587232, 1.0405751851977, 1.0892166343890806, 1.0658777855625965, 1.0954267577022785, 1.1234386985652889, 1.1453707843365533, 1.1690339559038898, 1.1456812475869327, 1.1228744384798433, 1.1120238731923007, 1.1023731396210408, 1.096118688173018, 1.0897461572427367, 1.0804044841838558, 1.0718384367101879, 1.0695644890815925, 1.0697182943413421)","(0.6002206407119103, 0.5831485678652303, 0.5654345037353586, 0.5506361532146371, 0.536411163470973, 0.5219890555110872, 0.4995224049049033, 0.4815006138110043, 0.4691903330763888, 0.45640891368749686, 0.448858222103767, 0.44971245505596447, 0.44913124511193875, 0.44609942442304323, 0.4536999760055732, 0.4628654382594592, 0.4821708407038468, 0.49830973065843304, 0.5173224900178641, 0.5427347466094679, 0.5664138592905226, 0.5909755208532328, 0.6120838508848706, 0.6325677982453133, 0.6520103606598765, 0.6710810492923351, 0.6868391344279995, 0.7037421947539808, 0.7248799376412643, 0.7461640796814093, 0.7659009319431992, 0.781380319083616, 0.7984760108420392, 0.8148665912671331, 0.8197925209823502, 0.8126157302943877, 0.8135793185389819, 0.8124834615729788, 0.7913613175592918, 0.7743625088213191, 0.7506931040746261, 0.7219734508109164, 0.7031786418609354, 0.6928139119713352, 0.6887542500076893, 0.6906371120839874, 0.6950198186885084, 0.7024033655960445, 0.712614468646921, 0.722377601696951)"
2,Incline bench press,"(1.1463691198435513, 1.1687785776637019, 1.193102846213037, 1.2228154401268587, 1.2565097803576808, 1.2921101528303076, 1.3283077889132768, 1.3656097001122434, 1.4060025645787766, 1.4479682563282867, 1.490763212558602, 1.5332872080108992, 1.5764864622238262, 1.6200379959499942, 1.6635829228822412, 1.7064755025721525, 1.7492695471042845, 1.79155660193286, 1.8322945053922963, 1.8715223858795784, 1.9091567569599852, 1.946371654853273, 1.9822865098473064, 2.0169617346400592, 2.04987014198219, 2.081070950604127, 2.1116919893730524, 2.1405226421995414, 2.165703512977395, 2.1878171722239985, 2.207376310048998, 2.2265426458987667, 2.2434356517220877, 2.256524105886148, 2.267365299489025, 2.2760204646246827, 2.2842808221920783, 2.290414461267856, 2.2926623431868385, 2.292171044671987, 2.2893706573049544, 2.2864345434088382, 2.28042783860201, 2.2713594658455603, 2.260742463830966, 2.2488004265693986, 2.2369344299350287, 2.223589818284597, 2.208103447495759, 2.1920616588089117)","(2.021681306833556, 2.029543003191671, 2.0380373381575017, 2.048944674737123, 2.061754950666185, 2.0763145518865986, 2.0917290146832013, 2.1072374163009426, 2.126670313775034, 2.1501439454964113, 2.1759977992830346, 2.2022003303343323, 2.2290677388058593, 2.2571061050390067, 2.284434980926939, 2.3121509566129608, 2.339258951370038, 2.363173398516309, 2.3860229644487445, 2.4059777091197083, 2.423393109649211, 2.43998192737773, 2.452479020934142, 2.4619970240628324, 2.464826246569868, 2.460937718924098, 2.4562951635709447, 2.446971228711529, 2.43355793164959, 2.416517135457664, 2.3914948628691683, 2.3664554803144147, 2.338383962569009, 2.3081460722560943, 2.276014342177442, 2.2419329328680826, 2.2072096094991904, 2.17143761574312, 2.134219571971509, 2.0965352443154823, 2.057688102900694, 2.018414437598187, 1.9787762362592929, 1.9381702652385357, 1.8970295037413027, 1.8546920334750672, 1.8117404424498977, 1.7680877948321463, 1.7248447858202973, 1.6817731928872104)","(1.1771094956836328, 1.1962577855151613, 1.2171239795839481, 1.2433618793321515, 1.2735479221867385, 1.3054010400970657, 1.3380624636121596, 1.3728992450921693, 1.4110731011240294, 1.4510295944472307, 1.4920353473117087, 1.533503106819254, 1.5763760868674317, 1.6201051533683446, 1.6642425876926619, 1.707988663671532, 1.7516268886971376, 1.7945194077207063, 1.8366552594362355, 1.8775944388322183, 1.9172306711093239, 1.956443492632081, 1.9944522895987402, 2.030555481954598, 2.064871562575806, 2.0975476252779077, 2.129804723515248, 2.1600220861885426, 2.18683128198924, 2.2105497377880576, 2.2320521334979824, 2.2533972492298644, 2.272405375422942, 2.2868993281255516, 2.298739574524686, 2.3087970948522063, 2.3184935646111997, 2.3255996725836936, 2.3290133318393758, 2.329482709909824, 2.327671785988546, 2.3257019246743256, 2.320556506619593, 2.312571298982868, 2.3032618242530716, 2.292883527365861, 2.2827994961872755, 2.2714560724487756, 2.2582447272589685, 2.244786306977729)","(2.310671103749451, 2.3143954538506675, 2.3184390730239484, 2.3243654258070943, 2.3320793459623954, 2.3409959727264935, 2.350877194012485, 2.361045582163149, 2.374952150488443, 2.392573316982304, 2.4124315084928765, 2.4323067798703852, 2.4530177066035876, 2.4749383124279483, 2.497096648919932, 2.5195865629135064, 2.541360544856748, 2.56177972061226, 2.582175696312839, 2.599991532268478, 2.615752156192112, 2.630844949384252, 2.642241946839407, 2.6508711890117618, 2.65265275611259, 2.6478488146780137, 2.642083951485914, 2.6316266093217187, 2.617138707279115, 2.599158376888145, 2.573273198962683, 2.547470145541848, 2.5186774478304774, 2.4878275094732225, 2.4552231968939338, 2.420477770817951, 2.384982068302307, 2.348283610187633, 2.310206894613699, 2.271614745749726, 2.2321129314311974, 2.1924280615199225, 2.1525147228346806, 2.1117785135932046, 2.0705421658495555, 2.0281183195710395, 1.9852456647663062, 1.9415280426253632, 1.8981479015878928, 1.854962227690769)","(0.5326339746303879, 0.5249573013880091, 0.5178615919411527, 0.5084244253184393, 0.49485313966540045, 0.47841667120925024, 0.4618438855753382, 0.4407705285206988, 0.42201086998227383, 0.40328065362045706, 0.3915724903189634, 0.3808706785361841, 0.375136692825038, 0.37760090533903545, 0.3774485472828734, 0.37681039851363696, 0.3778818876799701, 0.3793506674737839, 0.3804555198571745, 0.3815722159787776, 0.3828085614752549, 0.38442162787997197, 0.38576716581333564, 0.38788594147594213, 0.38036210827018635, 0.35550749306008084, 0.3313526432480774, 0.30803743837138875, 0.2849268078807255, 0.2663464400677894, 0.2493263238242246, 0.23268572653804911, 0.22064363442937637, 0.2103286053854515, 0.202599273011521, 0.19595405248486336, 0.19012985601667734, 0.18417442288724648, 0.18126929671100664, 0.178072016898123, 0.1745142318639319, 0.17052594982710725, 0.16780406806621792, 0.16772298884703363, 0.167947479787064, 0.16938624379321163, 0.1705653409915688, 0.17150165474513374, 0.17142874628330076, 0.17174061832723353)","(0.3652609233559951, 0.3642548523740889, 0.3636909321433001, 0.36143528894642324, 0.35573072259715527, 0.3471732942038829, 0.3398947624400876, 0.328099566663958, 0.3177816073876, 0.3062947797054998, 0.29537926097962824, 0.2906582406476262, 0.2874924839030247, 0.2848783454291413, 0.284527991622525, 0.283852072050687, 0.2834831567890245, 0.28166368210340775, 0.27861688963843007, 0.2754782263471587, 0.27184405743607787, 0.2686726789677228, 0.26559167109179066, 0.26464752124118746, 0.2659537944782934, 0.26034530918763554, 0.2501934022510789, 0.2373310852868025, 0.22082860489055506, 0.2004917891418727, 0.1750168113094074, 0.14594282555033336, 0.12525751612957967, 0.11354854909483479, 0.10774903259216588, 0.10380276794205413, 0.09995503706484121, 0.09758498391879089, 0.09821008259507379, 0.09950290109303699, 0.10107194851664207, 0.10260690759526112, 0.10408029462619038, 0.10632684604076627, 0.10706294778592708, 0.10746646998193073, 0.1075360690153735, 0.10701706922447463, 0.10636662165331626, 0.10557163354634408)","(0.7139383254051525, 0.6972660233393283, 0.6779651001069511, 0.6564624748769513, 0.6575632331776972, 0.6376366283956149, 0.6653429950467067, 0.689369531464225, 0.7147363638658147, 0.7423735622774589, 0.7813660731176489, 0.8167884606004182, 0.8678749510275559, 0.9108791852561375, 0.9492532668249334, 0.9881818217012165, 0.9773515271275802, 0.9728544918390247, 1.012388373850921, 1.0493261086166568, 1.0472382056602059, 1.041107065335282, 1.0307946306587232, 1.0405751851977, 1.0892166343890806, 1.0658777855625965, 1.0954267577022785, 1.1234386985652889, 1.1453707843365533, 1.1690339559038898, 1.1456812475869327, 1.1228744384798433, 1.1120238731923007, 1.1023731396210408, 1.096118688173018, 1.0897461572427367, 1.0804044841838558, 1.0718384367101879, 1.0695644890815925, 1.0697182943413421, 1.0639292595903052, 1.0577750193766642, 1.0532924118144598, 1.0538611752400886, 1.053398208881671, 1.054095013342345, 1.0530099195450793, 1.0520310712885517, 1.0524454515550847, 1.0518696080903693)","(0.448858222103767, 0.44971245505596447, 0.44913124511193875, 0.44609942442304323, 0.4536999760055732, 0.4628654382594592, 0.4821708407038468, 0.49830973065843304, 0.5173224900178641, 0.5427347466094679, 0.5664138592905226, 0.5909755208532328, 0.6120838508848706, 0.6325677982453133, 0.6520103606598765, 0.6710810492923351, 0.6868391344279995, 0.7037421947539808, 0.7248799376412643, 0.7461640796814093, 0.7659009319431992, 0.781380319083616, 0.7984760108420392, 0.8148665912671331, 0.8197925209823502, 0.8126157302943877, 0.8135793185389819, 0.8124834615729788, 0.7913613175592918, 0.7743625088213191, 0.7506931040746261, 0.7219734508109164, 0.7031786418609354, 0.6928139119713352, 0.6887542500076893, 0.6906371120839874, 0.6950198186885084, 0.7024033655960445, 0.712614468646921, 0.722377601696951, 0.7316210029151212, 0.7404420168822665, 0.7458697831670571, 0.7506943106288, 0.7556898073645266, 0.76107760698782, 0.7663743013910629, 0.7699157049008769, 0.7730775936148877, 0.776139027279103)"
