,exercise_label,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,right_hip_angle,left_hip_angle,right_knee_angle,left_knee_angle
0,Push-up,"(2.1132126781710117, 2.101209769116852, 2.0895971380297356, 2.0776443204676025, 2.0648169023503655, 2.0510549493718497, 2.038176517670439, 2.026216200905051, 2.0091680889753234, 1.9896791720649742, 1.9725955465527591, 1.953436130766679, 1.9319998294097287, 1.9107188287832566, 1.8882734507668792, 1.867839566864718, 1.8460074587532191, 1.8393526312296629, 1.8548201526979062, 1.838332648812348, 1.8283210229672413, 1.8302232199667514, 1.818820299925887, 1.7988578609200432, 1.777762275733586, 1.7724487139816096, 1.782287690237306, 1.8099661379068117, 1.829872142372593, 1.8519569369835174, 1.8723359948618712, 1.8926919227385903, 1.9133348689021177, 1.9310364288192348, 1.947083874510288, 1.9625774181272773, 1.9783586537024838, 1.9941030446484616, 2.0100605981408983, 2.0260806108737808, 2.0413880778336537, 2.056443591500754, 2.071249434794758, 2.0861148064646726, 2.1006866785106784, 2.115248253512759, 2.129183466961422, 2.1424878658946223, 2.1562310524041983, 2.1701395328464277)","(1.743179114921311, 1.7134099999160954, 1.6807993329914361, 1.6525932850272496, 1.6334020665548488, 1.610414260897526, 1.5856780079109076, 1.5830432476482243, 1.5844948813562711, 1.5857818156479975, 1.5840510896061342, 1.5833241635351185, 1.5829311580892675, 1.5847820624349602, 1.5867811150753426, 1.5883730952356225, 1.5897122283298868, 1.59160211245395, 1.5936116627623125, 1.5953042765251693, 1.5978590881274972, 1.6005191186720213, 1.6037847832602037, 1.6076860356954858, 1.6114178975856335, 1.6140596499586952, 1.6158816014493134, 1.6152608420925825, 1.6204720722850832, 1.6253546743122174, 1.6375422191491198, 1.643406297461205, 1.6516026263594163, 1.6555516244511472, 1.6841836205108083, 1.6979319932624384, 1.7047352386946617, 1.7354987197867797, 1.7692822936510233, 1.8038105207672468, 1.838391775067513, 1.8732740473679683, 1.905454814902446, 1.9353489529911225, 1.9642219871275595, 1.9925104292623845, 2.018381504486039, 2.04347186065006, 2.0691524572414313, 2.09322140830364)","(0.33886327198988647, 0.32426555844482663, 0.30996706289518594, 0.29578185215166164, 0.2815123012071596, 0.2674807183065246, 0.2536535431117373, 0.23997857779499868, 0.2261744886739169, 0.2131066883541232, 0.2005069428383607, 0.19155532733732292, 0.1799246887850598, 0.17098211931863358, 0.16365786953803999, 0.1579419931901059, 0.1528219733666127, 0.15057051049108247, 0.149968126670529, 0.1489823738189128, 0.14811488214257368, 0.14784535877578003, 0.14894266904581585, 0.15031881443262582, 0.15325161476330298, 0.15720986626908592, 0.1629638092921131, 0.17219004464797968, 0.17921751655878412, 0.1902016766985796, 0.20047815624965049, 0.2105113007486682, 0.22117623926076185, 0.23349100733209655, 0.24607275576918536, 0.2594775105152858, 0.27288405747435185, 0.2857464461512332, 0.29881995270118733, 0.3115921644843277, 0.32456189748316705, 0.3377453490118746, 0.3512545308224517, 0.36508924145951405, 0.37891810236005397, 0.39253773756852095, 0.40628595464325795, 0.4201316168325445, 0.4340329641745871, 0.44791383952720143)","(0.6670687549773662, 0.652413293680077, 0.6394161579947126, 0.6279423626487375, 0.6177543302986996, 0.6096733434078593, 0.6016564176834267, 0.5937491370444338, 0.5864510077958934, 0.57990039318833, 0.5728481457651456, 0.567371460088275, 0.5625194555126172, 0.5596982048353298, 0.5573420693293374, 0.5552000158344612, 0.5531314303437588, 0.551677887459074, 0.5508491625225613, 0.5502711662641662, 0.5508088619570188, 0.5517361786350838, 0.5537433103862403, 0.5566069287648362, 0.559875645350254, 0.56352563696656, 0.5669756410376796, 0.5684941030891226, 0.5571131617634087, 0.5565209340349374, 0.5595081158139991, 0.5615347213546557, 0.5653891980243443, 0.5706265282816405, 0.5789126028516396, 0.587303579076696, 0.5947840781387786, 0.6037305535583357, 0.6140615354678753, 0.6250139192139965, 0.635579383527707, 0.645769399667898, 0.6581807805007496, 0.6727407243245291, 0.6876314066671286, 0.7028810726333183, 0.7182476890294097, 0.7336903934588841, 0.74953043688699, 0.7657704444270832)","(3.0467421734884264, 3.0483909512474563, 3.0503995425718373, 3.0522342305881143, 3.053919333219129, 3.0554731506005264, 3.0569471010899214, 3.058192301358081, 3.059188196868193, 3.059986271415749, 3.06072791414056, 3.0620457381369315, 3.0633198881460397, 3.064466786064646, 3.0654998288930058, 3.0664867824206716, 3.0674618251363257, 3.0685153284910776, 3.0695395950138358, 3.0707864602387835, 3.0722338183913624, 3.0735892089274173, 3.0745655525837825, 3.0751782492919895, 3.0758318524049577, 3.0760805533849584, 3.0761090113952694, 3.076205258227092, 3.0766669651661105, 3.0771906764151447, 3.077643438792329, 3.0781985373375167, 3.0787170152780963, 3.0793274319854578, 3.0798865803928117, 3.080375464656995, 3.080804633043455, 3.0811255108536106, 3.081363746424117, 3.0815369424786763, 3.0816938499665523, 3.0818515473565364, 3.082005018865483, 3.08212887095069, 3.082234115191024, 3.082326998706576, 3.0824018043241708, 3.082463813749796, 3.0825580376789734, 3.082654525244072)","(2.3711046554141264, 2.370725952013618, 2.3705732062680793, 2.37062193019046, 2.3709886293380094, 2.371790624814627, 2.3724498143970076, 2.373345740676668, 2.37430441765231, 2.375355152807115, 2.376506344651656, 2.3778024908704083, 2.3790224076288946, 2.379652848593493, 2.3800776447159966, 2.380303175186237, 2.380486980319053, 2.3806399382240118, 2.38064496243955, 2.380546894237385, 2.3803697863484374, 2.3801859616367618, 2.37972973937663, 2.3791184153379934, 2.3784884052442554, 2.377802786570742, 2.377028048140424, 2.3762323681816118, 2.3757600447243514, 2.375086399369585, 2.3740201122827496, 2.3729544349161467, 2.37149008282416, 2.3699051176339254, 2.3683330466947172, 2.366831171133809, 2.3653741723334587, 2.3641204159320846, 2.3629456796405672, 2.362110636764944, 2.361390565116842, 2.360692275365074, 2.3598529166469886, 2.3590834578899296, 2.3583463684352024, 2.3577503683740297, 2.3571841605729347, 2.3566118008979755, 2.355975319484082, 2.355315336301841)","(3.0867458142591526, 3.0859858763624497, 3.086003862972839, 3.0860684875230002, 3.0862618257868317, 3.0864164551203537, 3.086364096747516, 3.086056145282925, 3.0856186436051916, 3.0851965764141442, 3.0847899242346086, 3.0842458132271653, 3.0831684989688606, 3.083602998711294, 3.0834206686111916, 3.0831071849835032, 3.082649562921178, 3.0822370966381807, 3.081784120196352, 3.081803780477521, 3.082302189976299, 3.082854281703392, 3.08311783163215, 3.0834064016040252, 3.083729592180284, 3.0846757272171925, 3.08546114208625, 3.0863283562758594, 3.0867466399001575, 3.086923081578385, 3.0869464043140242, 3.0867982047425437, 3.0865067359183818, 3.08627480844501, 3.086247036974985, 3.0863193872339227, 3.0865354436958223, 3.0866247677354313, 3.086594155465939, 3.0865054068757685, 3.0864679269620683, 3.0865269850397365, 3.0866199322276633, 3.0866655702119616, 3.086675051168582, 3.086610452923143, 3.085937395451991, 3.08504545098583, 3.0842766573941214, 3.0835284803518848)","(2.3758263109239692, 2.3733302164592707, 2.3713790790275633, 2.3697267825080437, 2.368291738051304, 2.367309986130787, 2.3661362365043948, 2.364970082007453, 2.3622842015610357, 2.3588080743222726, 2.3555090063386284, 2.3507811392585127, 2.3467463443788654, 2.3438436389622965, 2.3414003835437605, 2.3389558114658184, 2.3369118148793375, 2.3346367108989234, 2.3321075788829093, 2.3294888245719174, 2.3266373333905737, 2.3234653822591365, 2.319786575172546, 2.31480222900913, 2.3095728122141734, 2.3043843767384478, 2.298543968980316, 2.292765252849647, 2.287476422605008, 2.2822204941937794, 2.276745168167244, 2.2716798570946852, 2.2665567455791513, 2.2612909338130978, 2.2557687706260174, 2.2504877218230215, 2.2453847415602506, 2.2409555606516744, 2.236764816657605, 2.2328557501393678, 2.22919098461296, 2.225496805586163, 2.222007061013757, 2.2187290060155465, 2.2155631837372294, 2.212580002056197, 2.209707604927442, 2.2068253738454704, 2.203879971458755, 2.200948462169518)"
1,Push-up,"(1.9725955465527591, 1.953436130766679, 1.9319998294097287, 1.9107188287832566, 1.8882734507668792, 1.867839566864718, 1.8460074587532191, 1.8393526312296629, 1.8548201526979062, 1.838332648812348, 1.8283210229672413, 1.8302232199667514, 1.818820299925887, 1.7988578609200432, 1.777762275733586, 1.7724487139816096, 1.782287690237306, 1.8099661379068117, 1.829872142372593, 1.8519569369835174, 1.8723359948618712, 1.8926919227385903, 1.9133348689021177, 1.9310364288192348, 1.947083874510288, 1.9625774181272773, 1.9783586537024838, 1.9941030446484616, 2.0100605981408983, 2.0260806108737808, 2.0413880778336537, 2.056443591500754, 2.071249434794758, 2.0861148064646726, 2.1006866785106784, 2.115248253512759, 2.129183466961422, 2.1424878658946223, 2.1562310524041983, 2.1701395328464277, 2.183785817651188, 2.197055694190324, 2.2104946669124645, 2.2241858767757883, 2.237852174930931, 2.251651707784439, 2.265355074043105, 2.278997277334385, 2.2929190356666345, 2.307227681935915)","(1.5840510896061342, 1.5833241635351185, 1.5829311580892675, 1.5847820624349602, 1.5867811150753426, 1.5883730952356225, 1.5897122283298868, 1.59160211245395, 1.5936116627623125, 1.5953042765251693, 1.5978590881274972, 1.6005191186720213, 1.6037847832602037, 1.6076860356954858, 1.6114178975856335, 1.6140596499586952, 1.6158816014493134, 1.6152608420925825, 1.6204720722850832, 1.6253546743122174, 1.6375422191491198, 1.643406297461205, 1.6516026263594163, 1.6555516244511472, 1.6841836205108083, 1.6979319932624384, 1.7047352386946617, 1.7354987197867797, 1.7692822936510233, 1.8038105207672468, 1.838391775067513, 1.8732740473679683, 1.905454814902446, 1.9353489529911225, 1.9642219871275595, 1.9925104292623845, 2.018381504486039, 2.04347186065006, 2.0691524572414313, 2.09322140830364, 2.1177687751791536, 2.1433281493465963, 2.168826320688367, 2.193929911415848, 2.2186666764609853, 2.242681012928893, 2.2665279618896754, 2.290714728656724, 2.314287498243355, 2.3380207293082127)","(0.2005069428383607, 0.19155532733732292, 0.1799246887850598, 0.17098211931863358, 0.16365786953803999, 0.1579419931901059, 0.1528219733666127, 0.15057051049108247, 0.149968126670529, 0.1489823738189128, 0.14811488214257368, 0.14784535877578003, 0.14894266904581585, 0.15031881443262582, 0.15325161476330298, 0.15720986626908592, 0.1629638092921131, 0.17219004464797968, 0.17921751655878412, 0.1902016766985796, 0.20047815624965049, 0.2105113007486682, 0.22117623926076185, 0.23349100733209655, 0.24607275576918536, 0.2594775105152858, 0.27288405747435185, 0.2857464461512332, 0.29881995270118733, 0.3115921644843277, 0.32456189748316705, 0.3377453490118746, 0.3512545308224517, 0.36508924145951405, 0.37891810236005397, 0.39253773756852095, 0.40628595464325795, 0.4201316168325445, 0.4340329641745871, 0.44791383952720143, 0.46182811224917764, 0.47574682625688874, 0.48977347233355456, 0.5038965748180936, 0.5179867120260443, 0.5321505635435523, 0.5466025556943848, 0.5612655338767824, 0.5760714944299836, 0.5909792469455641)","(0.5728481457651456, 0.567371460088275, 0.5625194555126172, 0.5596982048353298, 0.5573420693293374, 0.5552000158344612, 0.5531314303437588, 0.551677887459074, 0.5508491625225613, 0.5502711662641662, 0.5508088619570188, 0.5517361786350838, 0.5537433103862403, 0.5566069287648362, 0.559875645350254, 0.56352563696656, 0.5669756410376796, 0.5684941030891226, 0.5571131617634087, 0.5565209340349374, 0.5595081158139991, 0.5615347213546557, 0.5653891980243443, 0.5706265282816405, 0.5789126028516396, 0.587303579076696, 0.5947840781387786, 0.6037305535583357, 0.6140615354678753, 0.6250139192139965, 0.635579383527707, 0.645769399667898, 0.6581807805007496, 0.6727407243245291, 0.6876314066671286, 0.7028810726333183, 0.7182476890294097, 0.7336903934588841, 0.74953043688699, 0.7657704444270832, 0.7819341097852223, 0.7978554757817261, 0.8135808901786646, 0.8293516952078978, 0.8452101761192539, 0.8610897041086072, 0.8767715048483495, 0.8924120397285717, 0.9081262214036827, 0.923834893603516)","(3.06072791414056, 3.0620457381369315, 3.0633198881460397, 3.064466786064646, 3.0654998288930058, 3.0664867824206716, 3.0674618251363257, 3.0685153284910776, 3.0695395950138358, 3.0707864602387835, 3.0722338183913624, 3.0735892089274173, 3.0745655525837825, 3.0751782492919895, 3.0758318524049577, 3.0760805533849584, 3.0761090113952694, 3.076205258227092, 3.0766669651661105, 3.0771906764151447, 3.077643438792329, 3.0781985373375167, 3.0787170152780963, 3.0793274319854578, 3.0798865803928117, 3.080375464656995, 3.080804633043455, 3.0811255108536106, 3.081363746424117, 3.0815369424786763, 3.0816938499665523, 3.0818515473565364, 3.082005018865483, 3.08212887095069, 3.082234115191024, 3.082326998706576, 3.0824018043241708, 3.082463813749796, 3.0825580376789734, 3.082654525244072, 3.082734797829535, 3.08281416237144, 3.0828755243943515, 3.0829137380567238, 3.0829328652096235, 3.0828984608098944, 3.0827550208855854, 3.0825686659117784, 3.0823472381241057, 3.082082988819842)","(2.376506344651656, 2.3778024908704083, 2.3790224076288946, 2.379652848593493, 2.3800776447159966, 2.380303175186237, 2.380486980319053, 2.3806399382240118, 2.38064496243955, 2.380546894237385, 2.3803697863484374, 2.3801859616367618, 2.37972973937663, 2.3791184153379934, 2.3784884052442554, 2.377802786570742, 2.377028048140424, 2.3762323681816118, 2.3757600447243514, 2.375086399369585, 2.3740201122827496, 2.3729544349161467, 2.37149008282416, 2.3699051176339254, 2.3683330466947172, 2.366831171133809, 2.3653741723334587, 2.3641204159320846, 2.3629456796405672, 2.362110636764944, 2.361390565116842, 2.360692275365074, 2.3598529166469886, 2.3590834578899296, 2.3583463684352024, 2.3577503683740297, 2.3571841605729347, 2.3566118008979755, 2.355975319484082, 2.355315336301841, 2.3547492131781174, 2.354177564911211, 2.353691903320483, 2.3533169939942624, 2.353042087051051, 2.3528409232352607, 2.3526292516123433, 2.352464990504136, 2.3522339079543033, 2.3520407683947204)","(3.0847899242346086, 3.0842458132271653, 3.0831684989688606, 3.083602998711294, 3.0834206686111916, 3.0831071849835032, 3.082649562921178, 3.0822370966381807, 3.081784120196352, 3.081803780477521, 3.082302189976299, 3.082854281703392, 3.08311783163215, 3.0834064016040252, 3.083729592180284, 3.0846757272171925, 3.08546114208625, 3.0863283562758594, 3.0867466399001575, 3.086923081578385, 3.0869464043140242, 3.0867982047425437, 3.0865067359183818, 3.08627480844501, 3.086247036974985, 3.0863193872339227, 3.0865354436958223, 3.0866247677354313, 3.086594155465939, 3.0865054068757685, 3.0864679269620683, 3.0865269850397365, 3.0866199322276633, 3.0866655702119616, 3.086675051168582, 3.086610452923143, 3.085937395451991, 3.08504545098583, 3.0842766573941214, 3.0835284803518848, 3.0828292684155643, 3.082393504632544, 3.082090215882838, 3.0817782831173943, 3.081456678955614, 3.080963448251169, 3.080726709855347, 3.0803596500911286, 3.0799362435115505, 3.0795622180867)","(2.3555090063386284, 2.3507811392585127, 2.3467463443788654, 2.3438436389622965, 2.3414003835437605, 2.3389558114658184, 2.3369118148793375, 2.3346367108989234, 2.3321075788829093, 2.3294888245719174, 2.3266373333905737, 2.3234653822591365, 2.319786575172546, 2.31480222900913, 2.3095728122141734, 2.3043843767384478, 2.298543968980316, 2.292765252849647, 2.287476422605008, 2.2822204941937794, 2.276745168167244, 2.2716798570946852, 2.2665567455791513, 2.2612909338130978, 2.2557687706260174, 2.2504877218230215, 2.2453847415602506, 2.2409555606516744, 2.236764816657605, 2.2328557501393678, 2.22919098461296, 2.225496805586163, 2.222007061013757, 2.2187290060155465, 2.2155631837372294, 2.212580002056197, 2.209707604927442, 2.2068253738454704, 2.203879971458755, 2.200948462169518, 2.198180120319471, 2.195531866102043, 2.1930092532715637, 2.190641187261694, 2.1883944344785013, 2.1862603913181067, 2.184106573040502, 2.181959910577225, 2.1797502526429366, 2.1776300246764446)"
2,Push-up,"(1.8283210229672413, 1.8302232199667514, 1.818820299925887, 1.7988578609200432, 1.777762275733586, 1.7724487139816096, 1.782287690237306, 1.8099661379068117, 1.829872142372593, 1.8519569369835174, 1.8723359948618712, 1.8926919227385903, 1.9133348689021177, 1.9310364288192348, 1.947083874510288, 1.9625774181272773, 1.9783586537024838, 1.9941030446484616, 2.0100605981408983, 2.0260806108737808, 2.0413880778336537, 2.056443591500754, 2.071249434794758, 2.0861148064646726, 2.1006866785106784, 2.115248253512759, 2.129183466961422, 2.1424878658946223, 2.1562310524041983, 2.1701395328464277, 2.183785817651188, 2.197055694190324, 2.2104946669124645, 2.2241858767757883, 2.237852174930931, 2.251651707784439, 2.265355074043105, 2.278997277334385, 2.2929190356666345, 2.307227681935915, 2.321853881313464, 2.3363131840838625, 2.3506254979037946, 2.3649045666160693, 2.3794670346476225, 2.3938373415373895, 2.4081382944763576, 2.422221048945189, 2.436263137254758, 2.4501472662909327)","(1.5978590881274972, 1.6005191186720213, 1.6037847832602037, 1.6076860356954858, 1.6114178975856335, 1.6140596499586952, 1.6158816014493134, 1.6152608420925825, 1.6204720722850832, 1.6253546743122174, 1.6375422191491198, 1.643406297461205, 1.6516026263594163, 1.6555516244511472, 1.6841836205108083, 1.6979319932624384, 1.7047352386946617, 1.7354987197867797, 1.7692822936510233, 1.8038105207672468, 1.838391775067513, 1.8732740473679683, 1.905454814902446, 1.9353489529911225, 1.9642219871275595, 1.9925104292623845, 2.018381504486039, 2.04347186065006, 2.0691524572414313, 2.09322140830364, 2.1177687751791536, 2.1433281493465963, 2.168826320688367, 2.193929911415848, 2.2186666764609853, 2.242681012928893, 2.2665279618896754, 2.290714728656724, 2.314287498243355, 2.3380207293082127, 2.3615976709778606, 2.3849904009416076, 2.407951503672031, 2.4308174860481695, 2.4533996185570803, 2.4755776542731325, 2.497356912219822, 2.5190556257510406, 2.54088927707646, 2.562605793393844)","(0.14811488214257368, 0.14784535877578003, 0.14894266904581585, 0.15031881443262582, 0.15325161476330298, 0.15720986626908592, 0.1629638092921131, 0.17219004464797968, 0.17921751655878412, 0.1902016766985796, 0.20047815624965049, 0.2105113007486682, 0.22117623926076185, 0.23349100733209655, 0.24607275576918536, 0.2594775105152858, 0.27288405747435185, 0.2857464461512332, 0.29881995270118733, 0.3115921644843277, 0.32456189748316705, 0.3377453490118746, 0.3512545308224517, 0.36508924145951405, 0.37891810236005397, 0.39253773756852095, 0.40628595464325795, 0.4201316168325445, 0.4340329641745871, 0.44791383952720143, 0.46182811224917764, 0.47574682625688874, 0.48977347233355456, 0.5038965748180936, 0.5179867120260443, 0.5321505635435523, 0.5466025556943848, 0.5612655338767824, 0.5760714944299836, 0.5909792469455641, 0.6060683771775891, 0.6212382558656325, 0.6364563050111016, 0.6517070817354752, 0.667003785359018, 0.682309486086422, 0.6976564164405137, 0.7129993401027748, 0.7282950220796127, 0.7435063464651983)","(0.5508088619570188, 0.5517361786350838, 0.5537433103862403, 0.5566069287648362, 0.559875645350254, 0.56352563696656, 0.5669756410376796, 0.5684941030891226, 0.5571131617634087, 0.5565209340349374, 0.5595081158139991, 0.5615347213546557, 0.5653891980243443, 0.5706265282816405, 0.5789126028516396, 0.587303579076696, 0.5947840781387786, 0.6037305535583357, 0.6140615354678753, 0.6250139192139965, 0.635579383527707, 0.645769399667898, 0.6581807805007496, 0.6727407243245291, 0.6876314066671286, 0.7028810726333183, 0.7182476890294097, 0.7336903934588841, 0.74953043688699, 0.7657704444270832, 0.7819341097852223, 0.7978554757817261, 0.8135808901786646, 0.8293516952078978, 0.8452101761192539, 0.8610897041086072, 0.8767715048483495, 0.8924120397285717, 0.9081262214036827, 0.923834893603516, 0.9395438700343899, 0.9552548035652594, 0.9708602365695728, 0.9864363285972968, 1.0019490524623917, 1.0172131087621297, 1.0323192652838278, 1.047317549981402, 1.0622596449444852, 1.0770877902488194)","(3.0722338183913624, 3.0735892089274173, 3.0745655525837825, 3.0751782492919895, 3.0758318524049577, 3.0760805533849584, 3.0761090113952694, 3.076205258227092, 3.0766669651661105, 3.0771906764151447, 3.077643438792329, 3.0781985373375167, 3.0787170152780963, 3.0793274319854578, 3.0798865803928117, 3.080375464656995, 3.080804633043455, 3.0811255108536106, 3.081363746424117, 3.0815369424786763, 3.0816938499665523, 3.0818515473565364, 3.082005018865483, 3.08212887095069, 3.082234115191024, 3.082326998706576, 3.0824018043241708, 3.082463813749796, 3.0825580376789734, 3.082654525244072, 3.082734797829535, 3.08281416237144, 3.0828755243943515, 3.0829137380567238, 3.0829328652096235, 3.0828984608098944, 3.0827550208855854, 3.0825686659117784, 3.0823472381241057, 3.082082988819842, 3.08177866984049, 3.0814320881678547, 3.0810081682973642, 3.0804787504249194, 3.079863641180609, 3.0792088295332154, 3.078538080305762, 3.0778581150284796, 3.0771603358557416, 3.076429356979257)","(2.3803697863484374, 2.3801859616367618, 2.37972973937663, 2.3791184153379934, 2.3784884052442554, 2.377802786570742, 2.377028048140424, 2.3762323681816118, 2.3757600447243514, 2.375086399369585, 2.3740201122827496, 2.3729544349161467, 2.37149008282416, 2.3699051176339254, 2.3683330466947172, 2.366831171133809, 2.3653741723334587, 2.3641204159320846, 2.3629456796405672, 2.362110636764944, 2.361390565116842, 2.360692275365074, 2.3598529166469886, 2.3590834578899296, 2.3583463684352024, 2.3577503683740297, 2.3571841605729347, 2.3566118008979755, 2.355975319484082, 2.355315336301841, 2.3547492131781174, 2.354177564911211, 2.353691903320483, 2.3533169939942624, 2.353042087051051, 2.3528409232352607, 2.3526292516123433, 2.352464990504136, 2.3522339079543033, 2.3520407683947204, 2.351920950419492, 2.3518527246048713, 2.351876471078928, 2.351956049091721, 2.3522187470317895, 2.3525996688194226, 2.3529667912657195, 2.353370051754564, 2.353800652324383, 2.354255901969963)","(3.082302189976299, 3.082854281703392, 3.08311783163215, 3.0834064016040252, 3.083729592180284, 3.0846757272171925, 3.08546114208625, 3.0863283562758594, 3.0867466399001575, 3.086923081578385, 3.0869464043140242, 3.0867982047425437, 3.0865067359183818, 3.08627480844501, 3.086247036974985, 3.0863193872339227, 3.0865354436958223, 3.0866247677354313, 3.086594155465939, 3.0865054068757685, 3.0864679269620683, 3.0865269850397365, 3.0866199322276633, 3.0866655702119616, 3.086675051168582, 3.086610452923143, 3.085937395451991, 3.08504545098583, 3.0842766573941214, 3.0835284803518848, 3.0828292684155643, 3.082393504632544, 3.082090215882838, 3.0817782831173943, 3.081456678955614, 3.080963448251169, 3.080726709855347, 3.0803596500911286, 3.0799362435115505, 3.0795622180867, 3.0791270849422854, 3.078793179426097, 3.078273067189522, 3.077534888992257, 3.076596385780472, 3.0756030819928375, 3.0745574003728353, 3.073500319539662, 3.0724576740190104, 3.071505910439186)","(2.3266373333905737, 2.3234653822591365, 2.319786575172546, 2.31480222900913, 2.3095728122141734, 2.3043843767384478, 2.298543968980316, 2.292765252849647, 2.287476422605008, 2.2822204941937794, 2.276745168167244, 2.2716798570946852, 2.2665567455791513, 2.2612909338130978, 2.2557687706260174, 2.2504877218230215, 2.2453847415602506, 2.2409555606516744, 2.236764816657605, 2.2328557501393678, 2.22919098461296, 2.225496805586163, 2.222007061013757, 2.2187290060155465, 2.2155631837372294, 2.212580002056197, 2.209707604927442, 2.2068253738454704, 2.203879971458755, 2.200948462169518, 2.198180120319471, 2.195531866102043, 2.1930092532715637, 2.190641187261694, 2.1883944344785013, 2.1862603913181067, 2.184106573040502, 2.181959910577225, 2.1797502526429366, 2.1776300246764446, 2.175732427078598, 2.1739395449092522, 2.1723287587129922, 2.170892853319766, 2.1696967184122515, 2.168640140472758, 2.1675518832614715, 2.16660135669446, 2.165895014006787, 2.165236037175335)"
